rescue_candidate	mapping_hit	sam_flag	hit_filter_result	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.130821.2	PB.88758.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000476405.1
PB.45361.1	ENST00000476405.1	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000476405.1
PB.45361.1	ENST00000441493.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000476405.1
PB.45361.1	PB.8635.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000476405.1
PB.45361.1	PB.88758.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000476405.1
PB.3798.1	PB.8635.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8635.1
PB.3798.1	ENST00000441493.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8635.1
PB.3798.1	ENST00000476405.1	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8635.1
PB.3798.1	PB.88758.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8635.1
PB.124742.1	ENST00000441493.7	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441493.7
PB.124742.1	PB.8635.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000441493.7
PB.124742.1	PB.88758.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000441493.7
PB.124742.1	ENST00000476405.1	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441493.7
PB.3799.1	ENST00000441493.7	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441493.7
PB.3799.1	ENST00000400561.6	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441493.7
PB.3799.1	ENST00000383094.7	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441493.7
PB.3799.1	ENST00000414725.6	256	Artifact	incomplete-splice_match	not_rescued	artifact_by_rules	reference_transcript	ENST00000441493.7
PB.3799.2	ENST00000414725.6	0	Artifact	novel_not_in_catalog	not_rescued	artifact_by_rules	unknown	unknown
PB.75670.1	PB.157386.1	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.157386.1
PB.75670.1	ENST00000399744.8	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.157386.1
PB.150483.1	ENST00000399744.8	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000399744.8
PB.150483.1	ENST00000329627.11	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000399744.8
PB.118869.1	ENST00000399744.8	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000399744.8
PB.118869.1	ENST00000329627.11	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000399744.8
PB.45363.1	PB.30364.2	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30364.2
PB.45363.1	ENST00000215794.8	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.30364.2
PB.45363.1	PB.37831.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.30364.2
PB.103690.2	PB.103690.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.103690.1
PB.103690.2	ENST00000612978.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.103690.1
PB.103690.2	ENST00000621561.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.103690.1
PB.83100.1	PB.52887.2	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52887.2
PB.83100.1	ENST00000610959.4	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.52887.2
PB.83100.1	PB.150503.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.52887.2
PB.83100.1	ENST00000486209.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.52887.2
PB.52887.1	PB.150503.1	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150503.1
PB.52887.1	ENST00000486209.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.150503.1
PB.52887.1	PB.52887.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.150503.1
PB.68191.2	PB.52887.2	0	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.52887.2
PB.68191.2	ENST00000610959.4	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.52887.2
PB.68191.2	PB.150503.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.52887.2
PB.68191.2	ENST00000486209.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	PB.52887.2
PB.68191.3	ENST00000611748.1	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000611748.1
PB.68192.1	ENST00000640084.1	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000640084.1
PB.75671.1	ENST00000640084.1	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000640084.1
PB.75671.2	ENST00000640084.1	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000640084.1
PB.8639.2	ENST00000263196.12	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.8639.2	PB.8639.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.8639.2	ENST00000545799.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000263196.12
PB.8639.2	ENST00000537045.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.8639.2	PB.8639.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.8639.2	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.137296.1	ENST00000537045.5	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000537045.5
PB.137296.1	ENST00000545799.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000537045.5
PB.137296.1	ENST00000263196.12	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000537045.5
PB.137296.1	PB.8639.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.137296.1	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.137296.1	PB.8639.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.8639.5	ENST00000545799.5	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000545799.5
PB.8639.5	PB.8639.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.8639.5	ENST00000263196.12	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000545799.5
PB.8639.5	ENST00000537045.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000545799.5
PB.8639.5	PB.8639.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.8639.5	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.45364.1	PB.88761.1	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88761.1
PB.45364.1	ENST00000545799.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.88761.1
PB.45364.1	ENST00000263196.12	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.88761.1
PB.45364.1	PB.8639.6	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88761.1
PB.45364.1	ENST00000537045.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.88761.1
PB.45364.1	PB.8639.7	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.88761.1
PB.130824.1	PB.8639.7	0	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8639.7
PB.130824.1	ENST00000545799.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	PB.8639.7
PB.130824.1	ENST00000537045.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8639.7
PB.130824.1	ENST00000263196.12	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	PB.8639.7
PB.130824.1	PB.8639.6	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8639.7
PB.130824.1	PB.88761.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	PB.8639.7
PB.124744.2	ENST00000545799.5	0	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000545799.5
PB.124744.2	ENST00000537045.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000545799.5
PB.124744.2	ENST00000263196.12	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000545799.5
PB.124744.2	PB.8639.7	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.124744.2	PB.8639.6	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.124744.2	PB.88761.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.88761.3	ENST00000537045.5	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000537045.5
PB.88761.3	ENST00000263196.12	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000537045.5
PB.88761.3	ENST00000545799.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000537045.5
PB.88761.3	PB.8639.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.88761.3	PB.8639.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.88761.3	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.137296.2	PB.8639.7	0	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8639.7
PB.137296.2	ENST00000545799.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	PB.8639.7
PB.137296.2	ENST00000537045.5	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.8639.7
PB.137296.2	ENST00000263196.12	256	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.8639.7
PB.137296.2	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8639.7
PB.137296.2	PB.8639.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.8639.7
PB.8639.8	ENST00000263196.12	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.8639.8	PB.8639.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.8639.8	ENST00000545799.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000263196.12
PB.8639.8	ENST00000537045.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.8639.8	PB.8639.6	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.8639.8	PB.88761.1	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.88761.4	ENST00000263196.12	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.88761.4	PB.8639.7	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.88761.4	ENST00000545799.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263196.12
PB.88761.4	ENST00000537045.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.88761.4	PB.8639.6	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.88761.4	PB.88761.1	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.150485.3	ENST00000537045.5	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000537045.5
PB.150485.3	PB.143804.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.150485.3	ENST00000545799.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000537045.5
PB.150485.3	PB.8639.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.150485.3	ENST00000263196.12	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000537045.5
PB.150485.3	PB.8639.6	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000537045.5
PB.22978.1	ENST00000263196.12	0	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.22978.1	ENST00000545799.5	256	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000263196.12
PB.22978.1	PB.8639.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.22978.1	PB.22978.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.22978.1	PB.143804.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.22978.1	ENST00000537045.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.137296.4	ENST00000545799.5	0	Isoform	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000545799.5
PB.137296.4	PB.8639.7	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.137296.4	ENST00000263196.12	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000545799.5
PB.137296.4	PB.22978.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.137296.4	ENST00000537045.5	256	Isoform	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000545799.5
PB.137296.4	PB.143804.2	256	Isoform	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
PB.143804.4	ENST00000263196.12	0	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.143804.4	ENST00000545799.5	256	Isoform	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000263196.12
PB.143804.4	PB.22978.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.143804.4	PB.8639.7	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.143804.4	ENST00000537045.5	256	Isoform	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.143804.4	PB.143804.2	256	Isoform	incomplete-splice_match	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.60588.1	ENST00000263196.12	0	Isoform	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000263196.12
PB.60588.1	PB.22978.2	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.60588.1	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.60588.1	ENST00000545799.5	256	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000263196.12
PB.60588.1	PB.8639.6	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.60588.1	PB.8639.7	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000263196.12
PB.130824.2	ENST00000545799.5	0	Isoform	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000545799.5
PB.130824.2	PB.88761.1	256	Isoform	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	ENST00000545799.5
