isoform	structural_category	filter_reason
PB.30446.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.30447.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30450.1	novel_not_in_catalog	all_canonical: non_canonical
PB.30450.2	novel_not_in_catalog	all_canonical: non_canonical
PB.30450.3	novel_not_in_catalog	all_canonical: non_canonical; RTS_stage: True
PB.30452.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.30454.1	novel_not_in_catalog	RTS_stage: True
PB.30454.2	novel_not_in_catalog	RTS_stage: True
PB.30454.3	novel_not_in_catalog	RTS_stage: True
PB.30456.2	novel_in_catalog	diff_to_gene_TSS: -9681.0 < -50; all_canonical: nan
PB.30458.1	novel_not_in_catalog	all_canonical: non_canonical
PB.30459.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.30460.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30461.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30464.3	novel_not_in_catalog	RTS_stage: True
PB.30465.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30467.1	novel_not_in_catalog	RTS_stage: True
PB.30468.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.30471.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30471.2	novel_not_in_catalog	perc_A_downstream_TTS: 100.0 > 59
PB.30475.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30478.1	novel_in_catalog	diff_to_gene_TTS: -2330.0 < -50
PB.30479.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30485.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30488.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30491.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30498.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.30502.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30503.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.30504.1	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59
PB.30504.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.30505.1	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.30509.1	novel_not_in_catalog	RTS_stage: True
PB.30510.2	full-splice_match	diff_to_gene_TSS: -15.0 < 0
PB.30511.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.30512.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30513.2	incomplete-splice_match	subcategory: 3prime_fragment
PB.30515.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30515.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30516.4	genic	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.30517.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.30520.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment
PB.30520.3	novel_in_catalog	diff_to_gene_TSS: -19166.0 < -50; all_canonical: nan
PB.30523.4	full-splice_match	diff_to_gene_TSS: -171.0 < 0
PB.30523.5	genic_intron	perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.30526.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30530.1	novel_not_in_catalog	all_canonical: non_canonical
PB.30531.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention
PB.30532.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30533.1	incomplete-splice_match	FSM_class: C; length: 1999 < 2001; subcategory: 3prime_fragment
PB.30536.1	incomplete-splice_match	length: 1992 < 2001; subcategory: 3prime_fragment
PB.30537.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.30538.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30539.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.30541.2	novel_in_catalog	diff_to_gene_TTS: -2036.0 < -50
PB.37823.3	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.37827.1	genic	perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37828.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.37834.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.37840.4	full-splice_match	diff_to_gene_TSS: -1.0 < 0
PB.37841.1	incomplete-splice_match	FSM_class: C; length: 1870 < 2001; subcategory: 3prime_fragment
PB.37842.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1903 < 2001
PB.37845.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1903 < 2001
PB.37846.1	incomplete-splice_match	FSM_class: C; length: 1956 < 2001; subcategory: 3prime_fragment
PB.37847.1	genic	perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37849.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37851.1	incomplete-splice_match	FSM_class: C; length: 1914 < 2001; subcategory: 5prime_fragment
PB.37852.1	full-splice_match	diff_to_gene_TSS: -112.0 < 0; perc_A_downstream_TTS: 90.0 > 59
PB.37852.2	novel_in_catalog	diff_to_gene_TTS: 404.0 > 50
PB.37853.1	novel_not_in_catalog	perc_A_downstream_TTS: 90.0 > 59
PB.37856.1	novel_in_catalog	all_canonical: nan
PB.37857.1	novel_in_catalog	diff_to_gene_TTS: -7874.0 < -50; diff_to_gene_TSS: 86.0 > 50
PB.37858.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.37859.1	genic_intron	perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37860.2	novel_not_in_catalog	all_canonical: non_canonical
PB.37860.4	novel_not_in_catalog	all_canonical: non_canonical
PB.37861.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1906 < 2001
PB.37862.1	incomplete-splice_match	FSM_class: C; length: 1833 < 2001; subcategory: 3prime_fragment
PB.37863.2	incomplete-splice_match	length: 1900 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37865.1	novel_not_in_catalog	all_canonical: non_canonical
PB.37866.1	novel_not_in_catalog	coding: non_coding
PB.37867.1	incomplete-splice_match	FSM_class: C; length: 1902 < 2001; subcategory: 5prime_fragment
PB.37867.2	incomplete-splice_match	FSM_class: C; length: 1818 < 2001; subcategory: 5prime_fragment
PB.37868.1	incomplete-splice_match	length: 1996 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37869.3	genic_intron	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37871.2	novel_not_in_catalog	RTS_stage: True
PB.37871.3	novel_not_in_catalog	RTS_stage: True
PB.37872.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.37875.1	incomplete-splice_match	length: 1878 < 2001; FSM_class: C; subcategory: 5prime_fragment
PB.37875.3	novel_in_catalog	diff_to_gene_TSS: -5438.0 < -50
PB.37875.4	incomplete-splice_match	FSM_class: C; length: 1954 < 2001; subcategory: 3prime_fragment
PB.37877.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1877 < 2001
PB.37878.3	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37881.1	full-splice_match	diff_to_gene_TSS: -12.0 < 0
PB.37883.1	novel_not_in_catalog	all_canonical: non_canonical
PB.37883.2	incomplete-splice_match	FSM_class: C; length: 1943 < 2001; subcategory: 3prime_fragment
PB.37884.1	full-splice_match	diff_to_gene_TSS: -2.0 < 0
PB.37884.2	full-splice_match	diff_to_gene_TSS: -82.0 < 0
PB.37885.1	incomplete-splice_match	length: 1904 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37889.2	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.37890.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1877 < 2001
PB.37893.2	full-splice_match	diff_to_gene_TSS: -7.0 < 0
PB.37894.3	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.37895.1	incomplete-splice_match	length: 1907 < 2001; subcategory: 3prime_fragment
PB.37897.1	incomplete-splice_match	length: 1913 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37898.1	incomplete-splice_match	subcategory: mono-exon; length: 1962 < 2001; all_canonical: nan
PB.37900.1	full-splice_match	diff_to_gene_TSS: -132.0 < 0
PB.37902.1	incomplete-splice_match	FSM_class: C; length: 1966 < 2001; subcategory: intron_retention
PB.37905.1	incomplete-splice_match	length: 1971 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.37906.1	incomplete-splice_match	FSM_class: C; length: 1924 < 2001; subcategory: 5prime_fragment
PB.37907.1	full-splice_match	diff_to_gene_TSS: 62.0 > 50
PB.37907.2	novel_not_in_catalog	RTS_stage: True
PB.37907.3	novel_not_in_catalog	RTS_stage: True
PB.37910.2	full-splice_match	diff_to_gene_TSS: -5.0 < 0
PB.37911.1	incomplete-splice_match	length: 1946 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37912.1	novel_not_in_catalog	all_canonical: non_canonical
PB.37912.2	novel_not_in_catalog	all_canonical: non_canonical
PB.37912.3	incomplete-splice_match	length: 1878 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37913.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1942 < 2001
PB.37916.1	genic_intron	perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37917.1	incomplete-splice_match	FSM_class: C; length: 1886 < 2001; subcategory: 3prime_fragment
PB.37918.1	genic	all_canonical: non_canonical
PB.37919.1	genic	perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37920.1	novel_in_catalog	diff_to_gene_TSS: -129.0 < -50
PB.37922.1	incomplete-splice_match	length: 1891 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37923.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.37927.1	genic	exons: 1 < 2; all_canonical: nan
PB.37928.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.37929.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37932.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.37937.1	full-splice_match	diff_to_gene_TSS: -11.0 < 0
PB.37940.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; all_canonical: nan
PB.37942.1	full-splice_match	diff_to_gene_TSS: -1.0 < 0
PB.37943.1	incomplete-splice_match	FSM_class: C; length: 1947 < 2001; subcategory: 3prime_fragment
PB.37946.1	incomplete-splice_match	subcategory: mono-exon; length: 1907 < 2001; FSM_class: C; all_canonical: nan
PB.37947.1	incomplete-splice_match	FSM_class: C; length: 1956 < 2001; subcategory: 5prime_fragment
PB.37947.2	incomplete-splice_match	FSM_class: C; length: 1864 < 2001; subcategory: 3prime_fragment
PB.37948.1	intergenic	perc_A_downstream_TTS: 70.0 > 59; all_canonical: non_canonical; RTS_stage: True
PB.37948.3	incomplete-splice_match	FSM_class: C; length: 1976 < 2001; subcategory: 3prime_fragment
PB.37949.1	genic	perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37951.1	incomplete-splice_match	FSM_class: C; length: 1927 < 2001; subcategory: 5prime_fragment
PB.37951.2	incomplete-splice_match	FSM_class: C; length: 1983 < 2001; subcategory: 3prime_fragment
PB.37954.1	incomplete-splice_match	FSM_class: C; length: 1926 < 2001; subcategory: 3prime_fragment
PB.37955.1	incomplete-splice_match	FSM_class: C; length: 1898 < 2001; subcategory: 5prime_fragment
PB.37956.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1948 < 2001
PB.37957.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37959.2	full-splice_match	diff_to_gene_TSS: -2.0 < 0
PB.37960.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.37962.3	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59; all_canonical: non_canonical
PB.37963.6	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.37963.7	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.37964.1	incomplete-splice_match	FSM_class: C; length: 1928 < 2001; subcategory: 3prime_fragment
PB.37965.1	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 100.0 > 59
PB.37965.2	novel_not_in_catalog	coding: non_coding; perc_A_downstream_TTS: 100.0 > 59; all_canonical: non_canonical
PB.37967.1	incomplete-splice_match	FSM_class: C; length: 1940 < 2001; subcategory: 5prime_fragment
PB.37968.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.37970.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.37973.2	incomplete-splice_match	FSM_class: C; length: 1933 < 2001; subcategory: 3prime_fragment
PB.37974.1	novel_in_catalog	diff_to_gene_TTS: 4262.0 > 50
PB.37974.2	novel_not_in_catalog	RTS_stage: True
PB.37975.1	incomplete-splice_match	FSM_class: C; length: 1927 < 2001; subcategory: 3prime_fragment
PB.37975.2	incomplete-splice_match	FSM_class: C; length: 1928 < 2001; subcategory: 3prime_fragment
PB.37976.1	novel_in_catalog	diff_to_gene_TTS: 189.0 > 50
PB.37980.1	incomplete-splice_match	length: 1892 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37982.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1956 < 2001; all_canonical: nan
PB.37984.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.37985.1	full-splice_match	diff_to_gene_TSS: -231.0 < 0
PB.37986.2	incomplete-splice_match	length: 1952 < 2001; FSM_class: C; subcategory: intron_retention
PB.37987.1	incomplete-splice_match	length: 1945 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37988.3	full-splice_match	diff_to_gene_TSS: -28.0 < 0
PB.37989.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.37990.1	incomplete-splice_match	length: 1931 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.37991.1	incomplete-splice_match	length: 1891 < 2001; subcategory: 3prime_fragment
PB.37992.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1906 < 2001
PB.37995.1	incomplete-splice_match	length: 1904 < 2001; subcategory: 3prime_fragment
PB.37996.2	novel_not_in_catalog	RTS_stage: True
PB.45356.1	incomplete-splice_match	FSM_class: C; length: 1844 < 2001; subcategory: 5prime_fragment
PB.45357.3	novel_not_in_catalog	all_canonical: non_canonical
PB.45359.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1829 < 2001
PB.45360.1	novel_not_in_catalog	all_canonical: non_canonical
PB.45361.1	incomplete-splice_match	subcategory: mono-exon; length: 1861 < 2001; all_canonical: nan
PB.45362.1	genic_intron	exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.45363.1	novel_not_in_catalog	all_canonical: non_canonical
PB.45364.1	incomplete-splice_match	subcategory: mono-exon; length: 1817 < 2001; FSM_class: C; all_canonical: nan
PB.45365.2	novel_in_catalog	diff_to_gene_TTS: -3658.0 < -50
PB.45366.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1743 < 2001; all_canonical: nan
PB.45369.1	incomplete-splice_match	FSM_class: C; length: 1855 < 2001; subcategory: 3prime_fragment
PB.45370.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1825 < 2001; all_canonical: nan
PB.45371.1	intergenic	all_canonical: nan; exons: 1 < 2; perc_A_downstream_TTS: 65.0 > 59
PB.45373.1	incomplete-splice_match	FSM_class: C; length: 1825 < 2001; subcategory: 3prime_fragment
PB.45374.1	incomplete-splice_match	length: 1759 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.45375.1	novel_not_in_catalog	all_canonical: non_canonical
PB.45377.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1816 < 2001
PB.45378.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1865 < 2001
PB.45379.1	full-splice_match	diff_to_gene_TSS: -519.0 < 0
PB.45380.1	antisense	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.45383.1	antisense	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.45384.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; length: 1782 < 2001
PB.45385.1	full-splice_match	diff_to_gene_TSS: -12.0 < 0
PB.45387.1	novel_in_catalog	diff_to_gene_TTS: -4323.0 < -50; diff_to_gene_TSS: -105.0 < -50
PB.45390.2	incomplete-splice_match	length: 1781 < 2001; FSM_class: C; subcategory: 5prime_fragment
PB.45391.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.45394.1	full-splice_match	perc_A_downstream_TTS: 80.0 > 59
PB.45395.1	incomplete-splice_match	FSM_class: C; length: 1855 < 2001; subcategory: 3prime_fragment
PB.45395.2	novel_in_catalog	diff_to_gene_TSS: -23101.0 < -50
PB.45396.1	incomplete-splice_match	length: 1859 < 2001; subcategory: mono-exon; all_canonical: nan
PB.45397.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1787 < 2001
PB.45398.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.45400.2	novel_not_in_catalog	coding: non_coding
PB.45400.3	genic_intron	coding: non_coding; perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.45403.1	genic	coding: non_coding; perc_A_downstream_TTS: 80.0 > 59; exons: 1 < 2; all_canonical: nan
PB.45404.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1853 < 2001; all_canonical: nan
PB.45406.1	novel_not_in_catalog	all_canonical: non_canonical
PB.45407.1	incomplete-splice_match	FSM_class: C; length: 1824 < 2001; subcategory: 3prime_fragment
PB.45409.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.45410.2	incomplete-splice_match	FSM_class: C; length: 1809 < 2001; subcategory: 5prime_fragment
PB.45411.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1785 < 2001; all_canonical: nan
PB.45412.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1833 < 2001; all_canonical: nan
PB.45413.1	incomplete-splice_match	subcategory: mono-exon; length: 1849 < 2001; all_canonical: nan
PB.45414.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.45415.2	novel_not_in_catalog	RTS_stage: True
PB.45416.1	incomplete-splice_match	FSM_class: C; length: 1815 < 2001; subcategory: 3prime_fragment
PB.45417.1	full-splice_match	diff_to_gene_TSS: -10.0 < 0
PB.45417.2	novel_in_catalog	diff_to_gene_TTS: -3614.0 < -50; all_canonical: nan
PB.45419.1	full-splice_match	diff_to_gene_TSS: -8.0 < 0
PB.45419.2	novel_not_in_catalog	all_canonical: non_canonical
PB.45419.3	novel_not_in_catalog	all_canonical: non_canonical
PB.45420.1	incomplete-splice_match	FSM_class: C; length: 1846 < 2001; subcategory: 3prime_fragment
PB.45420.2	novel_in_catalog	diff_to_gene_TSS: -24107.0 < -50
PB.45423.1	incomplete-splice_match	FSM_class: C; length: 1753 < 2001; subcategory: 3prime_fragment
PB.45424.1	genic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.45425.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 1770 < 2001; all_canonical: nan
PB.45426.1	incomplete-splice_match	FSM_class: C; length: 1783 < 2001; subcategory: 3prime_fragment
PB.45427.1	full-splice_match	diff_to_gene_TSS: -167.0 < 0
PB.45428.2	incomplete-splice_match	FSM_class: C; length: 1902 < 2001; subcategory: 3prime_fragment
PB.45429.1	full-splice_match	diff_to_gene_TSS: -9.0 < 0
PB.45431.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1820 < 2001
PB.45432.1	novel_not_in_catalog	all_canonical: non_canonical
PB.45433.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1829 < 2001
