isoform	chrom	strand	junction_number	genomic_start_coord	genomic_end_coord	transcript_coord	junction_category	start_site_category	end_site_category	diff_to_Ref_start_site	diff_to_Ref_end_site	bite_junction	splice_site	canonical	RTS_junction	indel_near_junct	phyloP_start	phyloP_end	sample_with_cov	total_coverage_unique	total_coverage_multi
transcript44	19	-	junction_9	3948876	3948979	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_10	3949120	3951890	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_11	3952557	3952630	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_12	3952725	3952881	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_13	3952965	3953045	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_14	3953429	3953508	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_15	3953730	3954216	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_16	3954296	3954584	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript44	19	-	junction_17	3954706	3957018	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript47	19	-	junction_1	3959075	3959152	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript47	19	-	junction_2	3959282	3960897	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript47	19	-	junction_3	3961071	3961160	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript47	19	-	junction_4	3961257	3961565	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript47	19	-	junction_5	3961617	3961688	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript47	19	-	junction_6	3961747	3962466	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript50	19	-	junction_1	3959075	3959152	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript50	19	-	junction_2	3959282	3960897	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript50	19	-	junction_3	3961071	3961160	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript50	19	-	junction_4	3961257	3961565	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript50	19	-	junction_5	3961617	3961688	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript50	19	-	junction_6	3961747	3962709	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript52	19	-	junction_1	3959282	3960897	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript52	19	-	junction_2	3961071	3961160	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript52	19	-	junction_3	3961257	3961565	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript52	19	-	junction_4	3961617	3961688	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript52	19	-	junction_5	3961747	3962709	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_1	3964085	3965293	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_2	3965394	3968041	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_3	3968209	3968602	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_4	3968990	3970796	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_5	3970879	3971182	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_6	3971269	3971472	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_7	3971594	3971696	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_8	3971808	3973738	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript54	19	-	junction_9	3973902	3979695	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_1	3985353	3985761	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_2	3985904	3986268	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_3	3986423	3991519	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_4	3991682	3991884	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_5	3992018	3992348	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_6	3992443	3992693	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_7	3992819	3993528	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_8	3993712	3994022	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_9	3994297	3997006	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript56	19	+	junction_10	3997126	3998627	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript70	19	+	junction_1	4036952	4037050	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript70	19	+	junction_2	4037306	4037730	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript70	19	+	junction_3	4037924	4038137	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript70	19	+	junction_4	4038232	4038397	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript70	19	+	junction_5	4038506	4038605	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript70	19	+	junction_6	4038716	4039652	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_1	4036612	4036822	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_2	4036952	4037050	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_3	4037306	4037730	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_4	4037924	4038137	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_5	4038232	4038397	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_6	4038506	4038605	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript64	19	+	junction_7	4038716	4039652	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_1	4057666	4057769	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_2	4057916	4058047	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_3	4058130	4058342	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_4	4058498	4058593	?????	novel	novel	known	-12	0	TRUE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_5	4058807	4059343	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_6	4059534	4059825	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_7	4060010	4061101	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_8	4061273	4061345	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript77	19	-	junction_9	4061429	4062550	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript83	19	-	junction_1	4085662	4085823	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript83	19	-	junction_2	4085932	4086687	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript83	19	-	junction_3	4086792	4087103	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript83	19	-	junction_4	4087192	4087289	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript83	19	-	junction_5	4087397	4087584	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript83	19	-	junction_6	4087621	4087862	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript87	19	+	junction_1	4147508	4147816	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript87	19	+	junction_2	4147918	4148004	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript87	19	+	junction_3	4148138	4148497	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_1	4150214	4151143	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_2	4151263	4152672	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_3	4152888	4152974	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_4	4153097	4153260	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_5	4153486	4154813	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_6	4155141	4155229	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_7	4155326	4155414	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_8	4155523	4156563	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_9	4156626	4156711	?????	known	known	known	0	0	FALSE	GCAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_10	4156963	4157785	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_11	4157976	4158085	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_12	4158194	4158422	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_13	4158581	4158664	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_14	4158868	4159825	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_15	4159997	4160494	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_16	4160660	4160841	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_17	4160991	4161078	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_18	4161190	4161581	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_19	4161699	4161865	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_20	4162015	4162100	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_21	4162251	4162326	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_22	4162511	4162747	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript90	19	+	junction_23	4162877	4163484	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript92	19	-	junction_1	4164797	4165080	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript92	19	-	junction_2	4165223	4165319	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript92	19	-	junction_3	4165497	4165981	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript92	19	-	junction_4	4166171	4168086	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript92	19	-	junction_5	4168267	4171335	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript94	19	+	junction_1	4176200	4177055	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript94	19	+	junction_2	4177121	4177548	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript94	19	+	junction_3	4177639	4177758	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript94	19	+	junction_4	4177836	4181029	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript94	19	+	junction_5	4181075	4181227	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript94	19	+	junction_6	4181282	4181360	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript97	19	+	junction_1	4176200	4177055	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript97	19	+	junction_2	4177121	4177548	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript97	19	+	junction_3	4177639	4177758	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript97	19	+	junction_4	4177836	4181227	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript97	19	+	junction_5	4181282	4181360	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_1	4198729	4199340	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_2	4199544	4199861	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_3	4199985	4200088	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_4	4200219	4200438	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_5	4200621	4200705	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_6	4200826	4201393	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_7	4201499	4201578	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_8	4201725	4202520	?????	known	known	known	0	0	FALSE	GTAG	canonical	TRUE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_9	4202579	4203225	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript102	19	+	junction_10	4203490	4203595	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_1	4207199	4207480	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_2	4207594	4207680	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_3	4207789	4207877	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_4	4207956	4208064	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_5	4208128	4208608	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_6	4208717	4208827	?????	known	known	known	0	0	FALSE	GCAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_7	4208919	4209001	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_8	4209093	4209225	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_9	4209327	4209401	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_10	4209460	4211066	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_11	4211215	4212258	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_12	4212328	4212601	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_13	4212723	4212820	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript106	19	-	junction_14	4212862	4213166	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript112	19	+	junction_1	4242271	4242743	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript112	19	+	junction_2	4242876	4243020	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript112	19	+	junction_3	4243252	4243765	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript112	19	+	junction_4	4243871	4244465	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript112	19	+	junction_5	4244690	4244770	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript112	19	+	junction_6	4244906	4244980	?????	known	known	known	0	0	FALSE	GTAG	canonical	TRUE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_1	4312661	4313574	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_2	4313846	4313935	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_3	4314137	4314341	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_4	4314489	4315130	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_5	4315178	4315319	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_6	4315449	4315637	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_7	4315732	4315837	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_8	4316027	4316134	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_9	4316201	4316402	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_10	4316475	4316549	?????	known	known	known	0	0	FALSE	GTAG	canonical	TRUE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_11	4316666	4317774	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_12	4318007	4318572	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript118	19	-	junction_13	4318614	4319042	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	NA	NA	NA	NA	NA	NA
transcript126	19	-	junction_1	4476285	4476654	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript126	19	-	junction_2	4476790	4482082	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript126	19	-	junction_3	4482193	4482795	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript126	19	-	junction_4	4482884	4489247	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_1	4497889	4500956	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_2	4501091	4502304	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_3	4502426	4503792	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_4	4504009	4506522	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_5	4506916	4510644	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_6	4510839	4517934	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript128	19	-	junction_7	4517992	4526962	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript132	19	-	junction_1	4547643	4548271	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_1	4560610	4565681	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_2	4565719	4651627	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_3	4651764	4651892	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_4	4652078	4652237	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_5	4652404	4652501	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_6	4652648	4652785	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_7	4652904	4653087	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_8	4653240	4654492	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_9	4654612	4657559	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_10	4657723	4659891	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_11	4660075	4667607	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
transcript135	19	+	junction_12	4667753	4667992	?????	known	known	known	0	0	FALSE	GTAG	canonical	????	NA	NA	NA	NA	NA	NA
