isoform	structural_category	filter_reason
PB.23122.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0123053414494688 < 0.5
PB.23123.1	incomplete-splice_match	FSM_class: C; ratio_exp: 1.5350555386905675e-06 < 0.5; subcategory: 3prime_fragment
PB.23125.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0632676333099486 < 0.5; subcategory: 5prime_fragment
PB.23126.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.23128.2	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0653384560542212 < 0.5
PB.23131.1	incomplete-splice_match	ratio_exp: 0.1630132594896546 < 0.5; subcategory: internal_fragment
PB.23132.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.23134.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 4.912107607037549e-05 < 0.5
PB.23135.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.23139.1	novel_in_catalog	diff_to_gene_TTS: -2205.0 < -50; within_CAGE_peak: False < True; all_canonical: nan
PB.23141.1	genic	exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.23142.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.30357.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.30357.2	novel_in_catalog	diff_to_gene_TTS: -234.0 < -50; within_CAGE_peak: False < True; polyA_motif_found: False < True
PB.30360.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30361.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.30368.1	novel_in_catalog	polyA_motif_found: False < True; min_cov: 3.0 < 10; diff_to_gene_TTS: -27245.0 < -50
PB.30370.1	novel_in_catalog	diff_to_gene_TSS: -76.0 < -50; min_cov: 2.0 < 10
PB.30371.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1984 < 2001
PB.30372.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0387716795102941 < 0.5; length: 1908 < 2001
PB.30372.2	novel_in_catalog	diff_to_gene_TTS: -4807.0 < -50; polyA_motif_found: False < True; all_canonical: nan
PB.30373.1	full-splice_match	perc_A_downstream_TTS: 75.0 > 59; dist_to_CAGE_peak: -468.0 < -50
PB.30374.8	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30375.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30375.3	full-splice_match	diff_to_gene_TSS: -266.0 < -50; dist_to_CAGE_peak: -258.0 < -50
PB.30378.7	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30385.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30386.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30390.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0067067669863156 < 0.5
PB.30397.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.30401.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0785975707528217 < 0.5; subcategory: mono-exon; all_canonical: nan
PB.30402.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30403.2	novel_in_catalog	within_CAGE_peak: False < True; diff_to_gene_TSS: -80.0 < -50; min_cov: 3.0 < 10
PB.30413.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.30413.2	incomplete-splice_match	ratio_exp: 0.035579600739023 < 0.5; subcategory: 3prime_fragment
PB.30418.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30418.6	novel_in_catalog	within_CAGE_peak: False < True; diff_to_gene_TSS: -4089.0 < -50; min_cov: 3.0 < 10
PB.30420.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30421.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30423.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0523650794888373 < 0.5
PB.30425.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30426.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.30427.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; all_canonical: nan; ratio_exp: 0.0691693904208158 < 0.5
PB.30430.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0006742073740462 < 0.5; subcategory: 3prime_fragment
PB.30432.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 60.0 > 59
PB.30433.1	full-splice_match	dist_to_CAGE_peak: -1839.0 < -50; diff_to_gene_TSS: -2135.0 < -50; perc_A_downstream_TTS: 90.0 > 59
PB.30434.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30437.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.30438.1	novel_in_catalog	diff_to_gene_TSS: -117301.0 < -50; within_CAGE_peak: False < True; min_cov: 3.0 < 10
PB.30440.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1996 < 2001; ratio_exp: 0.0891225854610934 < 0.5
PB.30442.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30446.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; all_canonical: nan; exons: 1 < 2
PB.30447.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0818922294640618 < 0.5
PB.30450.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30450.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30450.3	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30452.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.30456.2	novel_in_catalog	diff_to_gene_TSS: -9681.0 < -50; within_CAGE_peak: False < True; all_canonical: nan
PB.30458.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30459.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.30460.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30461.3	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0361874957181298 < 0.5; subcategory: 3prime_fragment
PB.30465.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30468.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.30471.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1562661075012261 < 0.5
PB.30471.2	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.30475.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30478.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -2330.0 < -50
PB.30479.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0094144713866069 < 0.5; subcategory: 3prime_fragment
PB.30485.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30488.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30491.1	incomplete-splice_match	FSM_class: C; ratio_exp: 2.7998811145253174e-05 < 0.5; subcategory: 3prime_fragment
PB.30498.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0672235051307523 < 0.5
PB.30502.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0045834418694424 < 0.5
PB.30503.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.30504.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 95.0 > 59
PB.30504.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0 < 0.5
PB.30505.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.30511.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; all_canonical: nan; ratio_exp: 0.2931238929105149 < 0.5
PB.30512.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0668319246266907 < 0.5; subcategory: 3prime_fragment
PB.30513.2	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.3327475137030812 < 0.5
PB.30515.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.3533663958668274 < 0.5; subcategory: 3prime_fragment
PB.30515.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0358518113030164 < 0.5
PB.30516.4	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.30517.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.30520.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0707942881656854 < 0.5
PB.30520.3	novel_in_catalog	within_CAGE_peak: False < True; diff_to_gene_TSS: -19166.0 < -50; all_canonical: nan
PB.30523.5	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.30526.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.3450970603637281 < 0.5
PB.30530.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.30531.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0 < 0.5
PB.30532.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1014212672891851 < 0.5; subcategory: 3prime_fragment
PB.30533.1	incomplete-splice_match	FSM_class: C; length: 1999 < 2001; ratio_exp: 0.0 < 0.5; subcategory: 3prime_fragment
PB.30536.1	incomplete-splice_match	length: 1992 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.30537.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.1432862332262691 < 0.5; all_canonical: nan
PB.30538.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.2806471173492397 < 0.5; subcategory: 3prime_fragment
PB.30539.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1163816767108736 < 0.5
PB.30541.2	novel_in_catalog	polyA_motif_found: False < True; min_cov: 2.0 < 10; diff_to_gene_TTS: -2036.0 < -50
PB.37823.3	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.37827.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.37828.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.37834.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.37841.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1870 < 2001; ratio_exp: 0.0 < 0.5
PB.37842.1	incomplete-splice_match	FSM_class: C; length: 1903 < 2001; subcategory: 3prime_fragment; ratio_exp: 4.068652619289258e-09 < 0.5
PB.37845.1	incomplete-splice_match	FSM_class: C; length: 1903 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.1411188495328802 < 0.5
PB.37846.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1271942979482099 < 0.5; length: 1956 < 2001
PB.37847.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
PB.37849.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37851.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0165358975719283 < 0.5; length: 1914 < 2001
PB.37852.1	full-splice_match	dist_to_CAGE_peak: -70.0 < -50; perc_A_downstream_TTS: 90.0 > 59; diff_to_gene_TSS: -112.0 < -50
PB.37852.2	novel_in_catalog	min_cov: 1.0 < 10; diff_to_gene_TTS: 404.0 > 50; polyA_motif_found: False < True
PB.37853.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59
PB.37856.1	novel_in_catalog	all_canonical: nan
PB.37857.1	novel_in_catalog	diff_to_gene_TSS: 86.0 > 50; min_cov: 0.0 < 10; diff_to_gene_TTS: -7874.0 < -50
PB.37858.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.37859.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.37860.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37860.4	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37861.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1906 < 2001
PB.37862.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1833 < 2001; ratio_exp: 0.0 < 0.5
PB.37863.2	incomplete-splice_match	FSM_class: C; length: 1900 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.2669829181830344 < 0.5
PB.37865.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37866.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.37867.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1902 < 2001; ratio_exp: 0.1071588718682392 < 0.5
PB.37867.2	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1818 < 2001; ratio_exp: 0.0507300083482683 < 0.5
PB.37868.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1996 < 2001
PB.37869.3	genic_intron	coding: non_coding; perc_A_downstream_TTS: 75.0 > 59; all_canonical: nan; exons: 1 < 2
PB.37872.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 2.8908339617193143e-08 < 0.5; all_canonical: nan
PB.37875.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1878 < 2001; ratio_exp: 0.1162392716245454 < 0.5
PB.37875.3	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TSS: -5438.0 < -50; within_CAGE_peak: False < True
PB.37875.4	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.06016320247038 < 0.5; length: 1954 < 2001
PB.37877.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1877 < 2001; ratio_exp: 0.0 < 0.5
PB.37878.3	genic_intron	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37883.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37883.2	incomplete-splice_match	FSM_class: C; length: 1943 < 2001; subcategory: 3prime_fragment; ratio_exp: 1.0201200874379657e-07 < 0.5
PB.37884.2	full-splice_match	diff_to_gene_TSS: -82.0 < -50; dist_to_CAGE_peak: 9.0 > 0
PB.37885.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1904 < 2001
PB.37889.2	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.37890.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1877 < 2001; ratio_exp: 0.089504333311571 < 0.5
PB.37894.3	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.37895.1	incomplete-splice_match	ratio_exp: 0.0615200580850195 < 0.5; length: 1907 < 2001; subcategory: 3prime_fragment
PB.37897.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0035005815051847 < 0.5; subcategory: 3prime_fragment; length: 1913 < 2001
PB.37898.1	incomplete-splice_match	length: 1962 < 2001; subcategory: mono-exon; ratio_exp: 0.0763013847760722 < 0.5; all_canonical: nan
PB.37900.1	full-splice_match	dist_to_CAGE_peak: 2.0 > 0; diff_to_gene_TSS: -132.0 < -50
PB.37902.1	incomplete-splice_match	FSM_class: C; subcategory: intron_retention; ratio_exp: 0.0 < 0.5; length: 1966 < 2001
PB.37905.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 1971 < 2001; subcategory: mono-exon
PB.37906.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0961063010378265 < 0.5; length: 1924 < 2001
PB.37907.1	full-splice_match	diff_to_gene_TSS: 62.0 > 50
PB.37911.1	incomplete-splice_match	FSM_class: C; length: 1946 < 2001; ratio_exp: 0.0361471704693914 < 0.5; subcategory: 3prime_fragment
PB.37912.1	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37912.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37912.3	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.2176203733557143 < 0.5; length: 1878 < 2001
PB.37913.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1942 < 2001
PB.37916.1	genic_intron	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.37917.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0001174368152752 < 0.5; length: 1886 < 2001
PB.37918.1	genic	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37919.1	genic	perc_A_downstream_TTS: 75.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37920.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TSS: -129.0 < -50
PB.37922.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1891 < 2001; ratio_exp: 0.0229704936341971 < 0.5
PB.37923.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1643250849527596 < 0.5
PB.37927.1	genic	exons: 1 < 2; all_canonical: nan
PB.37928.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.37929.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37932.1	novel_not_in_catalog	perc_A_downstream_TTS: 80.0 > 59
PB.37940.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; ratio_exp: 0.3228751037512394 < 0.5; all_canonical: nan
PB.37943.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.070152574877876 < 0.5; subcategory: 3prime_fragment; length: 1947 < 2001
PB.37946.1	incomplete-splice_match	length: 1907 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.37947.1	incomplete-splice_match	FSM_class: C; length: 1956 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.0645976335046138 < 0.5
PB.37947.2	incomplete-splice_match	FSM_class: C; length: 1864 < 2001; subcategory: 3prime_fragment; ratio_exp: 2.244429703359593e-06 < 0.5
PB.37948.1	intergenic	min_cov: 0.0 < 10; perc_A_downstream_TTS: 70.0 > 59; all_canonical: non_canonical
PB.37948.3	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0176300881200167 < 0.5; length: 1976 < 2001; subcategory: 3prime_fragment
PB.37949.1	genic	exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.37951.1	incomplete-splice_match	FSM_class: C; length: 1927 < 2001; subcategory: 5prime_fragment; ratio_exp: 0.036059897862982 < 0.5
PB.37951.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0068530806934648 < 0.5; length: 1983 < 2001
PB.37954.1	incomplete-splice_match	FSM_class: C; length: 1926 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0611213100614715 < 0.5
PB.37955.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 1898 < 2001; ratio_exp: 0.0211949665744358 < 0.5
PB.37956.1	incomplete-splice_match	FSM_class: C; length: 1948 < 2001; ratio_exp: 0.0962018582430142 < 0.5; subcategory: 3prime_fragment
PB.37957.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.37960.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0450877589643914 < 0.5; subcategory: 3prime_fragment
PB.37962.3	novel_not_in_catalog	perc_A_downstream_TTS: 75.0 > 59; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.37963.6	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.37963.7	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.37964.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 1928 < 2001; ratio_exp: 2.218597045661181e-10 < 0.5
PB.37965.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59
PB.37965.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 100.0 > 59; all_canonical: non_canonical
PB.37967.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.014157382664148 < 0.5; length: 1940 < 2001
PB.37968.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.37970.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.37973.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 1933 < 2001
PB.37974.1	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: 4262.0 > 50; min_cov: 0.0 < 10
PB.37975.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0106241895419391 < 0.5; subcategory: 3prime_fragment; length: 1927 < 2001
PB.37975.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1019452409501073 < 0.5; length: 1928 < 2001; subcategory: 3prime_fragment
PB.37976.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: 189.0 > 50
PB.37980.1	incomplete-splice_match	FSM_class: C; length: 1892 < 2001; ratio_exp: 0.0052894662355127 < 0.5; subcategory: 3prime_fragment
PB.37982.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 1956 < 2001; subcategory: mono-exon
